Expo_Name,Expo_Year,Expo_Country,Expo_City,Setlist,Song_Name,Song_Artist,Song_Vocalist,Song_Plays(Mil)
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Through The Night,Slushii,Miku,4.2
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Romeo and Cinderella,doriko,Miku,66
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Envy Catwalk,Tohma,Miku,8
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Double Lariat,Agoaniki,Luka,13.1
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,8HIT,JesusP,Rin & Len,2.2
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Gemini,Dixie Flatline,Rin & Len,1.9
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Nyanyanyanyanyanyanyanyanya!,daniwell,Miku,12
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Satisfaction,kz,Miku,2.3
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Whimsical Mercy,HachioujiP,Miku,79.3
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Resonate ,Giga,Miku,37.3
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Sakura Rain,halyosy,Miku,5.9
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,DUNE,HACHI,Miku,133.7
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2018 San Jose,2018,United States of America,San Jose,Miku Expo 2018 North America,Melt,ryo,Miku,34
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,I'll Make You Do the Miku Miku♪ (You'll Do It),ika,Miku,17.4
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Senbonzakura,Kurousa-P,Miku,38.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Ghost Rule,DECO*27,Miku,127.9
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Raspberry＊Monster,Gom & HoneyWorks,Miku,4.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Ageage Again,Mitchie M,Miku,12.2
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Meltdown,iroha,Rin,55.8
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Dappou Rock,Neru,Len,51.7
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Doctor=Funk Beat,nyanyannya,Kaito,13.2
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Love Suicide in Oblivion,OPA,Meiko,1
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,glow,OPA,Meiko,5.4
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Through The Night,Slushii,Miku,4.2
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Romeo and Cinderella,doriko,Miku,66
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Envy Catwalk,Tohma,Miku,8
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Double Lariat,Agoaniki,Luka,13.1
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,8HIT,JesusP,Rin & Len,2.2
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Gemini,Dixie Flatline,Rin & Len,1.9
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Nyanyanyanyanyanyanyanyanya!,daniwell,Miku,12
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Satisfaction,kz,Miku,2.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Whimsical Mercy,HachioujiP,Miku,79.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Resonate ,Giga,Miku,37.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Sakura Rain,halyosy,Miku,5.9
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,DUNE,HACHI,Miku,133.7
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2018 Dallas,2018,United States of America,Dallas,Miku Expo 2018 North America,Melt,ryo,Miku,34
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,I'll Make You Do the Miku Miku♪ (You'll Do It),ika,Miku,17.4
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Senbonzakura,Kurousa-P,Miku,38.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Ghost Rule,DECO*27,Miku,127.9
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Raspberry＊Monster,Gom & HoneyWorks,Miku,4.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Ageage Again,Mitchie M,Miku,12.2
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Meltdown,iroha,Rin,55.8
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Dappou Rock,Neru,Len,51.7
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Doctor=Funk Beat,nyanyannya,Kaito,13.2
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Love Suicide in Oblivion,OPA,Meiko,1
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,glow,OPA,Meiko,5.4
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Through The Night,Slushii,Miku,4.2
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Romeo and Cinderella,doriko,Miku,66
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Envy Catwalk,Tohma,Miku,8
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Double Lariat,Agoaniki,Luka,13.1
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,8HIT,JesusP,Rin & Len,2.2
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Gemini,Dixie Flatline,Rin & Len,1.9
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Nyanyanyanyanyanyanyanyanya!,daniwell,Miku,12
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Satisfaction,kz,Miku,2.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Whimsical Mercy,HachioujiP,Miku,79.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Resonate ,Giga,Miku,37.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Sakura Rain,halyosy,Miku,5.9
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,DUNE,HACHI,Miku,133.7
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2018 Austin,2018,United States of America,Austin,Miku Expo 2018 North America,Melt,ryo,Miku,34
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,I'll Make You Do the Miku Miku♪ (You'll Do It),ika,Miku,17.4
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Senbonzakura,Kurousa-P,Miku,38.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Ghost Rule,DECO*27,Miku,127.9
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Raspberry＊Monster,Gom & HoneyWorks,Miku,4.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Ageage Again,Mitchie M,Miku,12.2
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Meltdown,iroha,Rin,55.8
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Dappou Rock,Neru,Len,51.7
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Doctor=Funk Beat,nyanyannya,Kaito,13.2
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Love Suicide in Oblivion,OPA,Meiko,1
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,glow,OPA,Meiko,5.4
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Through The Night,Slushii,Miku,4.2
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Romeo and Cinderella,doriko,Miku,66
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Envy Catwalk,Tohma,Miku,8
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Double Lariat,Agoaniki,Luka,13.1
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,8HIT,JesusP,Rin & Len,2.2
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Gemini,Dixie Flatline,Rin & Len,1.9
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Nyanyanyanyanyanyanyanyanya!,daniwell,Miku,12
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Satisfaction,kz,Miku,2.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Whimsical Mercy,HachioujiP,Miku,79.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Resonate ,Giga,Miku,37.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Sakura Rain,halyosy,Miku,5.9
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,DUNE,HACHI,Miku,133.7
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2018 Washington D.C,2018,United States of America,Washington D.C,Miku Expo 2018 North America,Melt,ryo,Miku,34
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,I'll Make You Do the Miku Miku♪ (You'll Do It),ika,Miku,17.4
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Senbonzakura,Kurousa-P,Miku,38.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Ghost Rule,DECO*27,Miku,127.9
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Raspberry＊Monster,Gom & HoneyWorks,Miku,4.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Ageage Again,Mitchie M,Miku,12.2
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Meltdown,iroha,Rin,55.8
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Dappou Rock,Neru,Len,51.7
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Doctor=Funk Beat,nyanyannya,Kaito,13.2
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Love Suicide in Oblivion,OPA,Meiko,1
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,glow,OPA,Meiko,5.4
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Through The Night,Slushii,Miku,4.2
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Romeo and Cinderella,doriko,Miku,66
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Envy Catwalk,Tohma,Miku,8
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Double Lariat,Agoaniki,Luka,13.1
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,8HIT,JesusP,Rin & Len,2.2
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Gemini,Dixie Flatline,Rin & Len,1.9
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Nyanyanyanyanyanyanyanyanya!,daniwell,Miku,12
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Satisfaction,kz,Miku,2.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Whimsical Mercy,HachioujiP,Miku,79.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Resonate ,Giga,Miku,37.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Sakura Rain,halyosy,Miku,5.9
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,DUNE,HACHI,Miku,133.7
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2018 New York,2018,United States of America,New York,Miku Expo 2018 North America,Melt,ryo,Miku,34
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,I'll Make You Do the Miku Miku♪ (You'll Do It),ika,Miku,17.4
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Senbonzakura,Kurousa-P,Miku,38.3
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Ghost Rule,DECO*27,Miku,127.9
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Raspberry＊Monster,Gom & HoneyWorks,Miku,4.3
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Ageage Again,Mitchie M,Miku,12.2
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Meltdown,iroha,Rin,55.8
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Dappou Rock,Neru,Len,51.7
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Doctor=Funk Beat,nyanyannya,Kaito,13.2
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Love Suicide in Oblivion,OPA,Meiko,1
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,glow,OPA,Meiko,5.4
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Through The Night,Slushii,Miku,4.2
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Romeo and Cinderella,doriko,Miku,66
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Envy Catwalk,Tohma,Miku,8
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Double Lariat,Agoaniki,Luka,13.1
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2018 Mexico City,2018,Mexico,Mexico City,Miku Expo 2018 North America,8HIT,JesusP,Rin & Len,2.2
